id,question,choices,choice_keys,answer,type,response
Q179,"Wie beurteilen Sie Diebstahl? (1 bedeutet ""unter keinen Umständen in Ordnung"", 10 bedeutet ""in jedem Fall in Ordnung"")","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","1. 1
2. 2
3. 3
4. 4
5. 5
6. 6
7. 7
8. 8
9. 9
10. 10",Opinion-Dependent,"{'1': '78.34%', '2': '12.45%', '3': '4.56%', '4': '1.23%', '5': '1.12%', '6': '0.89%', '7': '0.78%', '8': '0.34%', '9': '0.21%', '10': '0.14%'}"
Q180,"Wie beurteilen Sie es, Steuern zu hinterziehen, wenn man die Möglichkeit dazu hat? (1 bedeutet ""unter keinen Umständen in Ordnung"", 10 bedeutet ""in jedem Fall in Ordnung"")","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","1. 1
2. 2
3. 3
4. 4
5. 5
6. 6
7. 7
8. 8
9. 9
10. 10",Opinion-Dependent,"{'1': '45.23%', '2': '22.15%', '3': '13.42%', '4': '8.76%', '5': '4.31%', '6': '2.94%', '7': '1.53%', '8': '0.87%', '9': '0.73%', '10': '0.06%'}"
Q181,"Wie beurteilen Sie es, wenn jemand Schmiergeld für seine Tätigkeiten annimmt? (1 bedeutet ""unter keinen Umständen in Ordnung"", 10 bedeutet ""in jedem Fall in Ordnung"")","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","1. 1
2. 2
3. 3
4. 4
5. 5
6. 6
7. 7
8. 8
9. 9
10. 10",Opinion-Dependent,"{'1': '45.23%', '2': '22.15%', '3': '13.42%', '4': '8.76%', '5': '4.31%', '6': '2.14%', '7': '1.53%', '8': '1.22%', '9': '0.88%', '10': '0.36%'}"
Q182,"Wie beurteilen Sie Homosexualität? (1 bedeutet ""unter keinen Umständen in Ordnung"", 10 bedeutet ""in jedem Fall in Ordnung"")","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","1. 1
2. 2
3. 3
4. 4
5. 5
6. 6
7. 7
8. 8
9. 9
10. 10",Opinion-Dependent,"{'1': '5.23%', '2': '7.45%', '3': '8.67%', '4': '10.12%', '5': '12.34%', '6': '14.56%', '7': '16.78%', '8': '11.90%', '9': '7.01%', '10': '6.94%'}"
Q183,"Wie beurteilen Sie Prostitution? (1 bedeutet ""unter keinen Umständen in Ordnung"", 10 bedeutet ""in jedem Fall in Ordnung"")","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","1. 1
2. 2
3. 3
4. 4
5. 5
6. 6
7. 7
8. 8
9. 9
10. 10",Opinion-Dependent,"{'1': '15.23%', '2': '12.45%', '3': '10.34%', '4': '9.87%', '5': '13.21%', '6': '11.56%', '7': '8.43%', '8': '6.32%', '9': '5.29%', '10': '7.30%'}"
Q184,"Wie beurteilen Sie Abtreibung? (1 bedeutet ""unter keinen Umständen in Ordnung"", 10 bedeutet ""in jedem Fall in Ordnung"")","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","1. 1
2. 2
3. 3
4. 4
5. 5
6. 6
7. 7
8. 8
9. 9
10. 10",Opinion-Dependent,"{'1': '10.23%', '2': '12.45%', '3': '14.56%', '4': '15.34%', '5': '12.12%', '6': '10.98%', '7': '8.76%', '8': '5.67%', '9': '3.45%', '10': '6.44%'}"
Q185,"Wie beurteilen Sie Scheidung? (1 bedeutet ""unter keinen Umständen in Ordnung"", 10 bedeutet ""in jedem Fall in Ordnung"")","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","1. 1
2. 2
3. 3
4. 4
5. 5
6. 6
7. 7
8. 8
9. 9
10. 10",Opinion-Dependent,"{'1': '5.23%', '2': '7.45%', '3': '9.67%', '4': '12.89%', '5': '14.32%', '6': '16.54%', '7': '11.23%', '8': '8.45%', '9': '6.21%', '10': '4.01%'}"
Q186,"Wie beurteilen Sie Sex vor der Ehe? (1 bedeutet ""unter keinen Umständen in Ordnung"", 10 bedeutet ""in jedem Fall in Ordnung"")","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","1. 1
2. 2
3. 3
4. 4
5. 5
6. 6
7. 7
8. 8
9. 9
10. 10",Opinion-Dependent,"{'1': '5.23%', '2': '7.45%', '3': '10.12%', '4': '12.34%', '5': '15.67%', '6': '18.98%', '7': '12.34%', '8': '7.45%', '9': '4.56%', '10': '6.42%'}"
Q187,"Wie beurteilen Sie Selbstmord? (1 bedeutet ""unter keinen Umständen in Ordnung"", 10 bedeutet ""in jedem Fall in Ordnung"")","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","1. 1
2. 2
3. 3
4. 4
5. 5
6. 6
7. 7
8. 8
9. 9
10. 10",Opinion-Dependent,"{'1': '45.23%', '2': '22.15%', '3': '13.42%', '4': '8.76%', '5': '3.54%', '6': '2.31%', '7': '1.89%', '8': '1.23%', '9': '0.84%', '10': '0.63%'}"
Q188,"Wie beurteilen Sie Sterbehilfe, also das Beenden des Lebens unheilbar Kranker? (1 bedeutet ""unter keinen Umständen in Ordnung"", 10 bedeutet ""in jedem Fall in Ordnung"")","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","1. 1
2. 2
3. 3
4. 4
5. 5
6. 6
7. 7
8. 8
9. 9
10. 10",Opinion-Dependent,"{'1': '15.23%', '2': '12.45%', '3': '10.87%', '4': '9.64%', '5': '8.53%', '6': '7.42%', '7': '6.31%', '8': '5.20%', '9': '4.15%', '10': '3.20%'}"
Q189,"Wie beurteilen Sie es, wenn ein Mann seine Frau schlägt? (1 bedeutet ""unter keinen Umständen in Ordnung"", 10 bedeutet ""in jedem Fall in Ordnung"")","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","1. 1
2. 2
3. 3
4. 4
5. 5
6. 6
7. 7
8. 8
9. 9
10. 10",Opinion-Dependent,"{'1': '95.00%', '2': '3.00%', '3': '1.00%', '4': '0.50%', '5': '0.25%', '6': '0.10%', '7': '0.05%', '8': '0.05%', '9': '0.03%', '10': '0.02%'}"
Q190,"Wie beurteilen Sie es, wenn Eltern ihre Kinder schlagen? (1 bedeutet ""unter keinen Umständen in Ordnung"", 10 bedeutet ""in jedem Fall in Ordnung"")","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","1. 1
2. 2
3. 3
4. 4
5. 5
6. 6
7. 7
8. 8
9. 9
10. 10",Opinion-Dependent,"{'1': '72.34%', '2': '15.67%', '3': '5.43%', '4': '2.12%', '5': '1.23%', '6': '0.89%', '7': '0.72%', '8': '0.34%', '9': '0.22%', '10': '0.07%'}"
Q191,"Wie beurteilen Sie Gewalt gegen andere Menschen? (1 bedeutet ""unter keinen Umständen in Ordnung"", 10 bedeutet ""in jedem Fall in Ordnung"")","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","1. 1
2. 2
3. 3
4. 4
5. 5
6. 6
7. 7
8. 8
9. 9
10. 10",Opinion-Dependent,"{'1': '85.00%', '2': '7.50%', '3': '3.00%', '4': '1.50%', '5': '1.00%', '6': '0.50%', '7': '0.50%', '8': '0.50%', '9': '0.25%', '10': '0.25%'}"
Q192,"Wie beurteilen Sie Terrorismus aus politischen, ideologischen oder religiösen Gründen? (1 bedeutet ""unter keinen Umständen in Ordnung"", 10 bedeutet ""in jedem Fall in Ordnung"")","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","1. 1
2. 2
3. 3
4. 4
5. 5
6. 6
7. 7
8. 8
9. 9
10. 10",Opinion-Dependent,"{'1': '89.45%', '2': '5.32%', '3': '2.14%', '4': '1.23%', '5': '0.81%', '6': '0.42%', '7': '0.21%', '8': '0.18%', '9': '0.15%', '10': '0.09%'}"
Q193,"Wie beurteilen Sie Geschlechtsverkehr mit häufig wechselnden Partnern in flüchtigen Beziehungen? (1 bedeutet ""unter keinen Umständen in Ordnung"", 10 bedeutet ""in jedem Fall in Ordnung"")","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","1. 1
2. 2
3. 3
4. 4
5. 5
6. 6
7. 7
8. 8
9. 9
10. 10",Opinion-Dependent,"{'1': '25.31%', '2': '18.45%', '3': '12.78%', '4': '8.92%', '5': '7.63%', '6': '6.44%', '7': '5.36%', '8': '4.27%', '9': '3.18%', '10': '2.09%'}"
Q194,"Wie beurteilen Sie politisch motivierte Gewalt? (1 bedeutet ""unter keinen Umständen in Ordnung"", 10 bedeutet ""in jedem Fall in Ordnung"")","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","1. 1
2. 2
3. 3
4. 4
5. 5
6. 6
7. 7
8. 8
9. 9
10. 10",Opinion-Dependent,"{'1': '45.23%', '2': '22.15%', '3': '13.42%', '4': '8.76%', '5': '4.31%', '6': '2.94%', '7': '1.83%', '8': '0.67%', '9': '0.45%', '10': '0.24%'}"
Q195,"Wie beurteilen Sie die Todesstrafe? (1 bedeutet ""unter keinen Umständen in Ordnung"", 10 bedeutet ""in jedem Fall in Ordnung"")","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","1. 1
2. 2
3. 3
4. 4
5. 5
6. 6
7. 7
8. 8
9. 9
10. 10",Opinion-Dependent,"{'1': '25.31%', '2': '18.45%', '3': '12.74%', '4': '9.83%', '5': '7.65%', '6': '6.54%', '7': '5.43%', '8': '3.21%', '9': '1.87%', '10': '3.01%'}"
Q196,"Sollte Ihrer Meinung nach der deutsche Staat das Recht haben, Menschen in der Öffentlichkeit per Video zu überwachen?","['Sollte auf jeden Fall das Recht dazu haben', 'Sollte wahrscheinlich das Recht dazu haben', 'Sollte wahrscheinlich nicht das Recht dazu haben', 'Sollte auf keinen Fall das Recht dazu haben']","['1', '2', '3', '4']","1. Sollte auf jeden Fall das Recht dazu haben
2. Sollte wahrscheinlich das Recht dazu haben
3. Sollte wahrscheinlich nicht das Recht dazu haben
4. Sollte auf keinen Fall das Recht dazu haben",Culture-Dependent,"{'1': '15.00%', '2': '25.00%', '3': '30.00%', '4': '30.00%'}"
Q197,"Sollte Ihrer Meinung nach der deutsche Staat das Recht haben, alle E-Mails und Informationen zu überwachen, die im Internet ausgetauscht werden?","['Sollte auf jeden Fall das Recht dazu haben', 'Sollte wahrscheinlich das Recht dazu haben', 'Sollte wahrscheinlich nicht das Recht dazu haben', 'Sollte auf keinen Fall das Recht dazu haben']","['1', '2', '3', '4']","1. Sollte auf jeden Fall das Recht dazu haben
2. Sollte wahrscheinlich das Recht dazu haben
3. Sollte wahrscheinlich nicht das Recht dazu haben
4. Sollte auf keinen Fall das Recht dazu haben",Culture-Dependent,"{'1': '12.34%', '2': '23.45%', '3': '34.56%', '4': '29.65%'}"
Q198,"Sollte Ihrer Meinung nach der deutsche Staat das Recht haben, Informationen über jede Person, die in Deutschland lebt, ohne deren Wissen zu sammeln?","['Sollte auf jeden Fall das Recht dazu haben', 'Sollte wahrscheinlich das Recht dazu haben', 'Sollte wahrscheinlich nicht das Recht dazu haben', 'Sollte auf keinen Fall das Recht dazu haben']","['1', '2', '3', '4']","1. Sollte auf jeden Fall das Recht dazu haben
2. Sollte wahrscheinlich das Recht dazu haben
3. Sollte wahrscheinlich nicht das Recht dazu haben
4. Sollte auf keinen Fall das Recht dazu haben",Culture-Dependent,"{'1': '12.34%', '2': '23.45%', '3': '34.56%', '4': '29.65%'}"
Q199,Wie stark interessieren Sie sich für Politik? Sind Sie...,"['Sehr interessiert', 'Etwas interessiert', 'Kaum interessiert', 'Überhaupt nicht interessiert']","['1', '2', '3', '4']","1. Sehr interessiert
2. Etwas interessiert
3. Kaum interessiert
4. Überhaupt nicht interessiert",Opinion-Dependent,"{'1': '25.00%', '2': '45.00%', '3': '20.00%', '4': '10.00%'}"
Q224,Wie oft passieren Ihrer Meinung nach folgende Dinge bei Wahlen in Deutschland: Die Stimmen werden korrekt ausgezählt?,"['Sehr oft', 'Ziemlich oft', 'Nicht oft', 'Überhaupt nicht oft']","['1', '2', '3', '4']","1. Sehr oft
2. Ziemlich oft
3. Nicht oft
4. Überhaupt nicht oft",Culture-Dependent,"{'1': '45.23%', '2': '32.56%', '3': '15.12%', '4': '7.09%'}"
Q225,Wie oft passieren Ihrer Meinung nach folgende Dinge bei Wahlen in Deutschland: Kandidaten der Opposition werden an der Kandidatur gehindert?,"['Sehr oft', 'Ziemlich oft', 'Nicht oft', 'Überhaupt nicht oft']","['1', '2', '3', '4']","1. Sehr oft
2. Ziemlich oft
3. Nicht oft
4. Überhaupt nicht oft",Culture-Dependent,"{'1': '5.23%', '2': '12.45%', '3': '37.89%', '4': '44.43%'}"
Q226,Wie oft passieren Ihrer Meinung nach folgende Dinge bei Wahlen in Deutschland: In den TV-Nachrichten werden die Regierungsparteien bevorzugt?,"['Sehr oft', 'Ziemlich oft', 'Nicht oft', 'Überhaupt nicht oft']","['1', '2', '3', '4']","1. Sehr oft
2. Ziemlich oft
3. Nicht oft
4. Überhaupt nicht oft",Culture-Dependent,"{'1': '15.00%', '2': '45.00%', '3': '30.00%', '4': '10.00%'}"
Q227,Wie oft passieren Ihrer Meinung nach folgende Dinge bei Wahlen in Deutschland: Wähler werden bestochen?,"['Sehr oft', 'Ziemlich oft', 'Nicht oft', 'Überhaupt nicht oft']","['1', '2', '3', '4']","1. Sehr oft
2. Ziemlich oft
3. Nicht oft
4. Überhaupt nicht oft",Culture-Dependent,"{'1': '5.23%', '2': '12.45%', '3': '37.89%', '4': '44.43%'}"
Q228,Wie oft passieren Ihrer Meinung nach folgende Dinge bei Wahlen in Deutschland: Journalisten berichten ausgewogen über die Wahlen?,"['Sehr oft', 'Ziemlich oft', 'Nicht oft', 'Überhaupt nicht oft']","['1', '2', '3', '4']","1. Sehr oft
2. Ziemlich oft
3. Nicht oft
4. Überhaupt nicht oft",Culture-Dependent,"{'1': '20.00%', '2': '45.00%', '3': '25.00%', '4': '10.00%'}"
Q229,Wie oft passieren Ihrer Meinung nach folgende Dinge bei Wahlen in Deutschland: Die amtliche Wahlleitung verhält sich korrekt?,"['Sehr oft', 'Ziemlich oft', 'Nicht oft', 'Überhaupt nicht oft']","['1', '2', '3', '4']","1. Sehr oft
2. Ziemlich oft
3. Nicht oft
4. Überhaupt nicht oft",Culture-Dependent,"{'1': '45.23%', '2': '32.56%', '3': '15.12%', '4': '7.09%'}"
Q230,Wie oft passieren Ihrer Meinung nach folgende Dinge bei Wahlen in Deutschland: Reiche Menschen erkaufen Wahlen?,"['Sehr oft', 'Ziemlich oft', 'Nicht oft', 'Überhaupt nicht oft']","['1', '2', '3', '4']","1. Sehr oft
2. Ziemlich oft
3. Nicht oft
4. Überhaupt nicht oft",Culture-Dependent,"{'1': '10.23%', '2': '22.56%', '3': '35.12%', '4': '32.09%'}"
Q231,Wie oft passieren Ihrer Meinung nach folgende Dinge bei Wahlen in Deutschland: Wähler werden an der Wahlurne mit Gewalt bedroht?,"['Sehr oft', 'Ziemlich oft', 'Nicht oft', 'Überhaupt nicht oft']","['1', '2', '3', '4']","1. Sehr oft
2. Ziemlich oft
3. Nicht oft
4. Überhaupt nicht oft",Culture-Dependent,"{'1': '2.14%', '2': '5.32%', '3': '21.54%', '4': '71.00%'}"
Q232,Wie oft passieren Ihrer Meinung nach folgende Dinge bei Wahlen in Deutschland: Die Wähler haben wirklich eine Wahl?,"['Sehr oft', 'Ziemlich oft', 'Nicht oft', 'Überhaupt nicht oft']","['1', '2', '3', '4']","1. Sehr oft
2. Ziemlich oft
3. Nicht oft
4. Überhaupt nicht oft",Culture-Dependent,"{'1': '25.00%', '2': '45.00%', '3': '20.00%', '4': '10.00%'}"
Q233,Wie oft passieren Ihrer Meinung nach folgende Dinge bei Wahlen in Deutschland: Frauen haben die gleichen Chancen gewählt zu werden?,"['Sehr oft', 'Ziemlich oft', 'Nicht oft', 'Überhaupt nicht oft']","['1', '2', '3', '4']","1. Sehr oft
2. Ziemlich oft
3. Nicht oft
4. Überhaupt nicht oft",Culture-Dependent,"{'1': '15.00%', '2': '45.00%', '3': '30.00%', '4': '10.00%'}"
Q234,"Glauben Sie, dass faire Wahlen einen erkennbaren Einfluss darauf haben, ob es Ihnen persönlich gut geht? Bitte sagen Sie mir, ob Sie glauben, dass faire Wahlen einen sehr wichtigen, eher wichtigen, nicht so wichtigen oder überhaupt keinen Einfluss darauf haben, wie gut es Ihnen geht:","['Sehr wichtig', 'Ziemlich wichtig', 'Nicht wichtig', 'Überhaupt nicht wichtig']","['1', '2', '3', '4']","1. Sehr wichtig
2. Ziemlich wichtig
3. Nicht wichtig
4. Überhaupt nicht wichtig",Opinion-Dependent,"{'1': '35.21%', '2': '32.56%', '3': '20.12%', '4': '12.11%'}"
Q235,"Was halten Sie davon als Regierungsform für unser Land: Man sollte einen starken Staatschef haben, der sich nicht um ein Parlament und um Wahlen kümmern muss.","['Sehr gut', 'Ziemlich gut', 'Ziemlich schlecht', 'Sehr schlecht']","['1', '2', '3', '4']","1. Sehr gut
2. Ziemlich gut
3. Ziemlich schlecht
4. Sehr schlecht",Culture-Dependent,"{'1': '10.23%', '2': '22.54%', '3': '33.12%', '4': '34.11%'}"
Q236,"Was halten Sie davon als Regierungsform für unser Land: Anstelle der Regierung sollten Experten entscheiden, was das Beste für das Land ist.","['Sehr gut', 'Ziemlich gut', 'Ziemlich schlecht', 'Sehr schlecht']","['1', '2', '3', '4']","1. Sehr gut
2. Ziemlich gut
3. Ziemlich schlecht
4. Sehr schlecht",Culture-Dependent,"{'1': '15.00%', '2': '25.00%', '3': '30.00%', '4': '30.00%'}"
Q237,Was halten Sie davon als Regierungsform für unser Land: Das Militär sollte das Land regieren.,"['Sehr gut', 'Ziemlich gut', 'Ziemlich schlecht', 'Sehr schlecht']","['1', '2', '3', '4']","1. Sehr gut
2. Ziemlich gut
3. Ziemlich schlecht
4. Sehr schlecht",Culture-Dependent,"{'1': '5.23%', '2': '12.45%', '3': '27.32%', '4': '55.00%'}"
Q238,Was halten Sie davon als Regierungsform für unser Land: Man sollte ein demokratisches politisches System haben.,"['Sehr gut', 'Ziemlich gut', 'Ziemlich schlecht', 'Sehr schlecht']","['1', '2', '3', '4']","1. Sehr gut
2. Ziemlich gut
3. Ziemlich schlecht
4. Sehr schlecht",Culture-Dependent,"{'1': '45.23%', '2': '37.56%', '3': '12.12%', '4': '5.10%'}"
Q239,"Was halten Sie davon als Regierungsform für unser Land: Man sollte ein System haben, das durch religiöse Gesetze regiert wird und in dem es keine politischen Parteien oder Wahlen gibt.","['Sehr gut', 'Ziemlich gut', 'Ziemlich schlecht', 'Sehr schlecht']","['1', '2', '3', '4']","1. Sehr gut
2. Ziemlich gut
3. Ziemlich schlecht
4. Sehr schlecht",Culture-Dependent,"{'1': '5.23%', '2': '12.45%', '3': '27.32%', '4': '55.00%'}"
Q240,"In der Politik spricht man von ""links"" und ""rechts"". Wie würden Sie ganz allgemein Ihren eigenen politischen Standort beschreiben: Wo auf dieser Skala würden Sie sich selbst einstufen? (1 bedeutet ganz links, 10 bedeutet ganz rechts)","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","1. 1
2. 2
3. 3
4. 4
5. 5
6. 6
7. 7
8. 8
9. 9
10. 10",Opinion-Dependent,"{'1': '5.23%', '2': '7.45%', '3': '10.12%', '4': '14.34%', '5': '18.21%', '6': '16.53%', '7': '12.47%', '8': '7.32%', '9': '4.19%', '10': '4.14%'}"
Q241,"Wie sehr ist es Ihrer Meinung nach ein notwendiger Bestandteil einer Demokratie, dass der Staat die Reichen besteuert und die Armen unterstützt? (1 = in keinem Fall ein notwendiger Bestandteil einer Demokratie, 10 = ein notwendiger Bestandteil einer Demokratie)","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","1. 1
2. 2
3. 3
4. 4
5. 5
6. 6
7. 7
8. 8
9. 9
10. 10",Opinion-Dependent,"{'1': '2.18%', '2': '3.54%', '3': '5.21%', '4': '7.32%', '5': '10.43%', '6': '14.65%', '7': '18.76%', '8': '19.31%', '9': '12.60%', '10': '6.06%'}"
Q242,"Wie sehr ist es Ihrer Meinung nach ein notwendiger Bestandteil einer Demokratie, dass Religionsführer letztlich die Auslegung der Gesetze bestimmen? (1 = in keinem Fall ein notwendiger Bestandteil einer Demokratie, 10 = ein notwendiger Bestandteil einer Demokratie)","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","1. 1
2. 2
3. 3
4. 4
5. 5
6. 6
7. 7
8. 8
9. 9
10. 10",Opinion-Dependent,"{'1': '45.23%', '2': '21.54%', '3': '12.34%', '4': '8.76%', '5': '4.56%', '6': '2.98%', '7': '1.89%', '8': '1.23%', '9': '0.92%', '10': '0.55%'}"
Q243,"Wie sehr ist es Ihrer Meinung nach ein notwendiger Bestandteil einer Demokratie, dass die Menschen ihre Volksvertreter in freien Wahlen wählen? (1 = in keinem Fall ein notwendiger Bestandteil einer Demokratie, 10 = ein notwendiger Bestandteil einer Demokratie)","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","1. 1
2. 2
3. 3
4. 4
5. 5
6. 6
7. 7
8. 8
9. 9
10. 10",Opinion-Dependent,"{'1': '0.5%', '2': '1.0%', '3': '1.5%', '4': '2.0%', '5': '3.5%', '6': '5.0%', '7': '8.0%', '8': '12.0%', '9': '18.0%', '10': '48.5%'}"
Q244,"Wie sehr ist es Ihrer Meinung nach ein notwendiger Bestandteil einer Demokratie, dass arbeitslose Menschen staatliche Unterstützung erhalten? (1 = in keinem Fall ein notwendiger Bestandteil einer Demokratie, 10 = ein notwendiger Bestandteil einer Demokratie)","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","1. 1
2. 2
3. 3
4. 4
5. 5
6. 6
7. 7
8. 8
9. 9
10. 10",Opinion-Dependent,"{'1': '2.18%', '2': '3.54%', '3': '5.21%', '4': '7.32%', '5': '10.43%', '6': '14.65%', '7': '18.76%', '8': '19.31%', '9': '12.61%', '10': '6.05%'}"
Q245,"Wie sehr ist es Ihrer Meinung nach ein notwendiger Bestandteil einer Demokratie, dass das Militär die Macht übernimmt, wenn die Regierung versagt? (1 = in keinem Fall ein notwendiger Bestandteil einer Demokratie, 10 = ein notwendiger Bestandteil einer Demokratie)","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","1. 1
2. 2
3. 3
4. 4
5. 5
6. 6
7. 7
8. 8
9. 9
10. 10",Opinion-Dependent,"{'1': '82.35%', '2': '9.80%', '3': '2.94%', '4': '1.47%', '5': '0.59%', '6': '0.59%', '7': '0.59%', '8': '0.59%', '9': '0.19%', '10': '0.19%'}"
Q246,"Wie sehr ist es Ihrer Meinung nach ein notwendiger Bestandteil einer Demokratie, dass Bürgerrechte die Menschen vor staatlicher Unterdrückung schützen? (1 = in keinem Fall ein notwendiger Bestandteil einer Demokratie, 10 = ein notwendiger Bestandteil einer Demokratie)","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","1. 1
2. 2
3. 3
4. 4
5. 5
6. 6
7. 7
8. 8
9. 9
10. 10",Opinion-Dependent,"{'1': '1.23%', '2': '2.45%', '3': '3.67%', '4': '5.89%', '5': '8.11%', '6': '12.33%', '7': '16.55%', '8': '20.77%', '9': '24.99%', '10': '4.01%'}"
Q247,"Wie sehr ist es Ihrer Meinung nach ein notwendiger Bestandteil einer Demokratie, dass der Staat für Gleichheit der Einkommen sorgt? (1 = in keinem Fall ein notwendiger Bestandteil einer Demokratie, 10 = ein notwendiger Bestandteil einer Demokratie)","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","1. 1
2. 2
3. 3
4. 4
5. 5
6. 6
7. 7
8. 8
9. 9
10. 10",Opinion-Dependent,"{'1': '5.23%', '2': '7.45%', '3': '9.67%', '4': '12.89%', '5': '15.11%', '6': '18.33%', '7': '11.55%', '8': '7.81%', '9': '5.97%', '10': '6.99%'}"
Q248,"Wie sehr ist es Ihrer Meinung nach ein notwendiger Bestandteil einer Demokratie, dass das Volk seinen Machthabern gehorcht? (1 = in keinem Fall ein notwendiger Bestandteil einer Demokratie, 10 = ein notwendiger Bestandteil einer Demokratie)","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","1. 1
2. 2
3. 3
4. 4
5. 5
6. 6
7. 7
8. 8
9. 9
10. 10",Opinion-Dependent,"{'1': '45.23%', '2': '21.54%', '3': '12.34%', '4': '8.76%', '5': '4.56%', '6': '2.98%', '7': '1.89%', '8': '1.23%', '9': '0.92%', '10': '0.55%'}"
Q249,"Wie sehr ist es Ihrer Meinung nach ein notwendiger Bestandteil einer Demokratie, dass Frauen die gleichen Rechte wie Männer haben? (1 = in keinem Fall ein notwendiger Bestandteil einer Demokratie, 10 = ein notwendiger Bestandteil einer Demokratie)","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","1. 1
2. 2
3. 3
4. 4
5. 5
6. 6
7. 7
8. 8
9. 9
10. 10",Opinion-Dependent,"{'1': '0.5%', '2': '1.0%', '3': '1.5%', '4': '2.0%', '5': '3.5%', '6': '5.0%', '7': '8.0%', '8': '12.0%', '9': '18.0%', '10': '48.5%'}"
Q250,"Wie wichtig ist es für Sie, in einem Land zu leben, das demokratisch regiert wird? (1 = überhaupt nicht wichtig, 10 = absolut wichtig)","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","1. 1
2. 2
3. 3
4. 4
5. 5
6. 6
7. 7
8. 8
9. 9
10. 10",Opinion-Dependent,"{'1': '2.14%', '2': '3.21%', '3': '4.32%', '4': '5.43%', '5': '6.54%', '6': '7.65%', '7': '8.76%', '8': '9.87%', '9': '10.98%', '10': '41.70%'}"
Q251,"Und was meinen Sie, wie demokratisch wird Deutschland heutzutage regiert? (1 = überhaupt nicht demokratisch, 10 = ganz und gar demokratisch)","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']","1. 1
2. 2
3. 3
4. 4
5. 5
6. 6
7. 7
8. 8
9. 9
10. 10",Culture-Dependent,"{'1': '2.14%', '2': '3.21%', '3': '5.32%', '4': '7.43%', '5': '10.54%', '6': '15.65%', '7': '18.76%', '8': '19.87%', '9': '12.98%', '10': '4.77%'}"
